Episode,Reward
1343,262.97399871443577
1344,281.5658763287331
1345,290.3255947555001
1346,249.3354390531633
1347,-5.34154331942166
1348,284.8681156281315
1349,13.741222821408911
1350,238.90296943439148
1351,236.03229799864545
1352,294.84477017928447
1353,246.90286854177393
1354,273.23015089697213
1355,267.2576164705854
1356,244.104330245538
1357,264.5169123886308
1358,163.3369296811527
1359,251.76631958194045
1360,257.82144608874205
1361,258.00647901364425
1362,250.38166964280677
1363,255.5720664419336
1364,268.79443043583126
1365,231.78135658498252
1366,253.1934252317311
1367,301.19256863436135
1368,234.32092292939643
1369,275.24540790615816
1370,252.13607329438094
1371,24.760662496108324
1372,293.43993823917674
1373,226.12701902694153
1374,281.30641499673163
1375,244.63168771779306
1376,269.34517573404594
1377,250.50560026483197
1378,273.4125618008358
1379,247.747262176665
1380,290.4191587641657
1381,263.6155584070751
1382,232.03606632546172
1383,255.01609899469065
1384,236.9635750854179
1385,268.4610692493312
1386,285.930159030598
1387,269.111402358051
1388,263.56522063431976
1389,236.03925363559688
1390,253.6823610774233
1391,225.0455174875762
1392,254.3270262029033
1393,254.94956021280174
1394,286.0078610254857
1395,242.8002868722512
1396,267.0433076313684
1397,259.78504386102384
1398,282.1708619101597
1399,259.2625758536834
1400,302.29324386528276
1401,246.75888389400288
1402,287.37389727306436
1403,291.4487380519404
1404,229.41056326575074
1405,252.15821174811944
1406,287.43348875210626
1407,267.54397326724325
1408,291.8615789084593
1409,268.24370096094725
1410,238.16525829972386
1411,265.3205942018395
1412,263.3419587897434
1413,248.24465036011796
1414,214.43251091530038
1415,249.73373488434083
1416,259.445914879478
1417,253.9067706394672
1418,253.7851239739394
1419,256.95861659982563
1420,251.45089671652744
1421,291.7384156168339
1422,234.3638431050005
1423,240.90154080315995
1424,243.80097845266584
1425,240.37611092207655
1426,266.42543576106124
1427,256.05872638742073
1428,237.95865128815018
1429,245.87724141180436
1430,249.8350756766551
1431,241.11437605018097
1432,276.5766928615884
1433,269.0215446974307
1434,259.23139281368975
1435,137.79547669335412
1436,244.78891224914074
1437,237.80395534787243
1438,225.17591771668293
1439,218.91084865310063
1440,269.0852386609199
1441,266.7219540795275
1442,250.31520765016828
1443,221.71848574034385
1444,5.371165106069689
1445,270.2813388039245
1446,274.12634589669324
1447,232.25959029473853
1448,252.71533339394918
1449,-226.4039408881599
1450,228.96155635904725
1451,231.82063052415083
1452,228.51385979691187
1453,243.27484338536797
1454,279.60375398261635
1455,279.8245451353283
1456,286.3556585785334
1457,289.82985095716333
1458,305.67537080692784
1459,247.26907198272556
1460,273.8697241567062
1461,258.9244757173673
1462,247.6908734420766
1463,265.5718646194953
1464,234.27320534683847
1465,245.71596848962218
1466,239.79639523296888
1467,255.5352615385155
1468,262.2323333676255
1469,265.11447984813265
1470,265.0890125314668
1471,231.73353686108936
1472,263.4297723949813
1473,207.8920267779975
1474,262.0476885111518
1475,214.65509921926298
1476,233.81959835821507
1477,238.71234140090547
1478,244.1314887524612
1479,239.1169047627593
1480,282.67510030891833
1481,251.98799184131354
1482,226.77018143587972
1483,292.2000066507724
1484,250.6878512791696
1485,279.9737503503511
1486,247.53810248034424
1487,251.1769474654542
1488,244.17688588201085
1489,235.10265354734472
1490,272.44418793429884
1491,280.3657557736957
1492,218.63429025818883
1493,228.683085476583
1494,275.9101223738955
1495,257.44050422225257
1496,295.6845627528505
1497,251.6214993142792
1498,264.95135401344555
1499,228.76948890845392
1500,225.86796706804915
1501,276.2890702085134
1502,296.60806602024354
1503,257.77202098818907
1504,238.1910121585035
1505,252.4368072689425
1506,226.8360114757426
1507,275.1836521090564
1508,261.83612994668863
1509,241.64650005627794
1510,259.4586020532047
1511,245.51517301892542
1512,253.06381461281612
1513,226.98270381371577
1514,267.06977218975226
1515,258.5509875665032
1516,279.83269159857673
1517,273.3910325188507
1518,258.64428675338075
1519,277.53307710644606
1520,253.79997818013504
1521,279.3742058980044
1522,260.9279117773048
1523,245.5508520241095
1524,251.2093740356599
1525,216.31767795711613
1526,259.12114709208606
1527,265.8930127498386
1528,272.97344680883793
1529,234.55958190371607
1530,204.33090215427617
1531,235.91044346651304
1532,292.8549821991613
1533,303.95213429637914
1534,263.97308902420036
1535,250.40343079017126
1536,228.39508516309394
1537,294.5774204639663
1538,294.63454206324354
1539,289.5816120690235
1540,294.19305605248314
1541,237.75933117692534
1542,269.6465797098788
1543,278.50724333862433
1544,240.96263581538298
1545,248.84826751084606
1546,264.55208175958126
1547,251.78716125578165
1548,254.42346173719886
1549,224.56515606934732
1550,278.4131229880795
1551,279.67729305063887
1552,230.90208156436717
1553,277.93336385619654
1554,248.37790701501234
1555,298.46580082470746
1556,225.84821456970167
1557,263.801409106301
1558,239.09745057717998
1559,281.6726880317711
1560,253.53124709337692
1561,257.6380703605158
1562,257.2590821773267
1563,226.12302812175426
1564,262.732815832657
1565,258.62938773871724
1566,299.47070810167395
1567,-140.80659686656523
1568,253.80723056205872
1569,252.59112128391433
1570,253.64452778653592
1571,272.8028168912118
1572,284.7217986686909
1573,237.63913196585517
1574,-269.43948920596944
1575,262.35640469428324
1576,252.24129710107692
1577,240.76075193757995
1578,243.16403257801264
1579,-546.2997675976262
1580,265.9246736415159
1581,278.2046063673283
1582,226.49526167788534
1583,271.7996230676837
1584,270.305616320981
1585,292.38709734868195
1586,260.82354656424474
1587,263.1993941078663
1588,273.296001772532
1589,248.0701440079256
1590,261.3564565394504
1591,265.18689108984074
1592,247.8139242226949
1593,243.8658211450297
1594,271.7267912746871
1595,268.5307095333279
1596,236.91482220537037
1597,239.01660895436157
1598,241.02851693150677
1599,241.73606079112338
1600,280.18797025863745
1601,242.32844752720365
1602,288.3407819333877
1603,278.76677422107963
1604,270.4023870878594
1605,301.4668380740979
1606,256.66150727694867
1607,225.21324500168572
1608,295.63186603264467
1609,258.1885160996983
1610,264.3761366820456
1611,246.66935968951248
1612,302.0576881250132
1613,249.20135081511708
1614,252.96412792553102
1615,251.81706104088397
1616,251.3285238335333
1617,284.04442264278407
1618,251.4542030704826
1619,230.84018102528836
1620,244.63717075170027
1621,222.64955844261556
1622,253.63636406337758
1623,258.1239503942021
1624,201.10186451366505
1625,215.87476589100322
1626,258.80260806657475
1627,228.1457330543558
1628,200.3955962539203
1629,250.97395111103003
1630,200.56281561143376
1631,225.80241685365695
1632,205.04183543271034
1633,276.261493451548
1634,269.45467739355047
1635,226.59904454512383
1636,265.4313268967868
1637,256.7159810073975
1638,226.57315599355803
1639,252.0757113732491
1640,267.0181216388014
1641,203.0388887985517
1642,249.4352121816378
1643,242.39410164501334
1644,242.36416404906274
1645,260.9232419982356
1646,268.86167603966794
1647,256.8008249549052
1648,189.15615719144296
1649,265.5720757572032
1650,263.68459476206533
1651,243.30885708417944
1652,232.35011636658325
1653,263.6741790762384
1654,253.07908028635558
1655,281.44631021632244
1656,238.7700451818608
1657,226.88660660517394
1658,261.644825974256
1659,253.85620813143214
1660,244.4983190758431
1661,265.9265695413076
1662,263.1743730545503
1663,234.28043221535438
1664,271.33320507035444
1665,244.4763368810853
1666,252.88544991752377
1667,243.85417948562574
1668,271.96474021101227
1669,273.2192536810752
1670,252.13893278467975
1671,274.30395450117845
1672,255.19203827254137
1673,253.32333678652034
1674,284.1350230044142
1675,271.821363493552
1676,290.1329305996026
1677,252.1180022657337
1678,-212.4646188427544
1679,307.4264370457191
1680,297.5095003200545
1681,265.09130914665786
1682,228.41528856644783
1683,278.5860069650787
1684,242.75143446686533
1685,255.56624523666238
1686,246.72852410274015
1687,292.214892191978
1688,233.21208122954354
1689,-338.97600989160503
1690,265.9429823276848
1691,232.2540315358322
1692,233.86243836876224
1693,279.83678347712566
1694,271.89417026589115
1695,263.69418360572246
1696,160.77791501047753
1697,267.98559095334804
1698,281.8279379574775
1699,298.57672160700577
1700,299.78233384903297
1701,257.9030671236003
1702,283.363366104736
1703,280.57552226881955
1704,281.5016391326244
1705,247.73835405526765
1706,264.7718780884489
1707,243.43590408161188
1708,295.52022376799573
1709,250.7570172806007
1710,236.98731646537706
1711,262.6061265291189
1712,225.21204472871716
1713,215.84967890416496
1714,234.94422512064313
1715,230.07381648032901
1716,232.15265782184272
1717,259.07878383020284
1718,267.1576521776485
1719,238.96323495481815
1720,283.94784206403665
1721,268.538318232626
1722,238.64622099331112
1723,236.42699473239958
1724,224.68960437012424
1725,250.3437220662256
1726,285.0442458721446
1727,247.01555689716722
1728,271.9422327418413
1729,45.76052474909093
1730,230.5879424590205
1731,208.50828114046237
1732,198.43877233385444
1733,259.8087999199761
1734,19.68537721001313
1735,251.8776942144128
1736,234.45879592845762
1737,257.87403453714745
1738,285.87419281547335
1739,271.90302195492757
1740,276.25606128786006
1741,272.86802529821466
1742,265.11470810793435
1743,252.02282158132263
1744,275.11462202135715
1745,289.93724481962175
1746,245.06589142576402
1747,254.8519770530319
1748,214.93627333859973
1749,283.9854627288988
1750,247.40591743766188
1751,-38.18331843555883
1752,227.4901250904993
1753,264.1994097837077
1754,249.67604771000944
1755,250.62007968044122
1756,268.8454520313186
1757,221.51448126051545
1758,258.8618993072014
1759,-104.87483753122606
1760,236.44433117326037
1761,275.1274157061423
1762,238.20009153150673
1763,251.96148660559822
1764,282.62495215396393
1765,247.96397514209048
1766,276.6556623150351
1767,273.53608358082715
1768,247.96209536408762
1769,269.121817368121
1770,251.1811439402005
1771,253.1094837510003
1772,295.8674602385554
1773,255.63210973459582
1774,-61.114598945271695
1775,232.2213881887924
1776,252.8853415964418
1777,249.3475570171473
1778,-46.69453968088028
1779,274.51152319161326
1780,259.4872574261026
1781,276.79968354570974
1782,263.56751745270844
1783,-17.59176240065287
1784,223.66265999823443
1785,282.93023094154137
1786,255.26864335615883
1787,261.83958639866046
1788,231.26867347794914
1789,206.63535350177528
1790,134.16062827725386
1791,200.93927718167743
1792,211.72588230946235
1793,-22.39996128280754
1794,212.80618744494774
1795,238.45315010884644
1796,239.6102162061818
1797,245.2647020333345
1798,301.8988864409478
1799,-1.1977105126015601
1800,265.99052377396976
1801,231.02979387744108
1802,160.97899575074436
1803,259.3223456147027
1804,249.6173429366885
1805,259.05342493120196
1806,228.93919683929784
1807,251.09013177222482
1808,243.20562952391697
1809,270.76342373643513
1810,242.2871564749073
1811,271.8948854641085
1812,247.31391968031548
1813,263.8963682102941
1814,205.46961152972045
1815,309.44359478859064
1816,209.01897183964047
1817,212.1940801984311
1818,279.4407108199194
1819,284.5902579230163
1820,273.1141073536978
1821,247.23962868293196
1822,240.51613563619296
1823,239.20382450505605
1824,261.0284649337791
1825,232.1963036879942
1826,261.8989895377148
1827,232.39446168221306
1828,271.67988420522715
1829,273.38988039321816
1830,274.9593119700529
1831,265.4486657180655
1832,290.092999799957
1833,246.76459237301387
1834,279.3755855918266
1835,268.5090344452018
1836,251.05133324848055
1837,284.50246255699244
1838,269.405871163003
1839,233.15999159497312
1840,257.3719484420959
1841,270.10717661150727
1842,261.76673410616536
1843,286.9053242339722
1844,284.8337347611479
1845,222.3203446146963
1846,259.55458105510445
1847,302.0870436430122
1848,260.02508079646293
1849,262.1985708257947
1850,280.06558989074813
1851,245.7463766676201
1852,300.5983185255417
1853,274.66578532673043
1854,245.21924361291872
1855,248.38937468399186
1856,247.9323366991008
1857,240.6230731612175
1858,267.80190328987953
1859,279.70132523823554
1860,249.01353881827393
1861,245.32581536448646
1862,269.50583720028476
1863,273.470458009513
1864,236.60930049335377
1865,257.1281140468154
1866,277.15794319471775
1867,269.68588041794715
1868,277.6892603398504
1869,250.8457537073378
1870,255.84580033644204
1871,262.0899438510752
1872,249.56239623662094
1873,270.0699303308578
1874,251.0060656730996
1875,273.45738532559557
1876,257.47405441496323
1877,236.79385075908627
1878,272.6311554021262
1879,238.332723174187
1880,263.26819206423784
1881,275.45400009024735
1882,284.8413648702666
1883,260.9667254929167
1884,274.6011546926977
1885,266.1390860511645
1886,260.92339191264904
1887,274.47467348339603
1888,278.74641087047706
1889,270.5015594969239
1890,266.8774995961851
1891,263.223655855111
1892,263.81267435671157
1893,293.709481272313
1894,278.4128196744026
1895,242.03964647461393
1896,232.73846829159456
1897,260.6665989948964
1898,270.14453611895925
1899,246.72621841598857
1900,262.70176167127215
1901,271.34945485965255
1902,271.07877373049394
1903,269.117636146162
1904,266.8823790147185
1905,271.5594337160022
1906,305.7751626225628
1907,286.4441033163684
1908,274.1371028296231
1909,254.52031899209885
1910,253.6116922079158
1911,289.05156557528665
1912,257.03789924674913
1913,266.42380504025203
1914,241.27706489050252
1915,292.07319201841585
1916,260.1809197801384
1917,298.99129113447395
1918,252.63790997767995
1919,256.9336899474402
1920,248.63240991419238
1921,273.7672421777475
1922,242.9683032888844
1923,235.69341910261605
1924,274.3213857337799
1925,269.9639843898718
1926,252.0843420701763
1927,286.36393295263713
1928,253.1653994799417
1929,274.93648284557594
1930,270.2455288578783
1931,285.27316135066474
1932,281.3459065824435
1933,263.9054705497381
1934,275.86947397050494
1935,281.77326867318743
1936,256.1497609823739
1937,290.20549676716143
1938,261.1700415831031
1939,276.59205872932876
1940,250.04313177752934
1941,276.6683046846243
1942,287.61805237524084
1943,260.30428742322
1944,313.64144443758266
1945,256.7198899995148
1946,241.66094201044527
1947,273.97531517664333
1948,252.7657576051832
1949,289.98799758318364
1950,288.5508606460837
1951,284.68270838444363
1952,270.99184517039475
1953,237.23063282580574
1954,306.2742034943489
1955,256.12594687338327
1956,276.31029220342214
1957,272.58534892714823
1958,293.5831095772594
1959,254.68250829591105
1960,299.688981726531
1961,257.59739904551145
1962,239.22581323704293
1963,305.31267756691614
1964,272.7607184256954
1965,259.9578687877861
1966,275.10705147540057
1967,270.4024945898804
1968,284.962082744501
1969,276.7637887547902
1970,311.4493999481746
1971,276.1705167651795
1972,279.5841122626615
1973,266.43158203098824
1974,271.89619097070437
1975,248.97971991636715
1976,296.00424841782615
1977,288.7571596579737
1978,251.52446498492966
1979,262.1200290019304
1980,310.2775394039858
1981,240.05565497507726
1982,258.58696015067534
1983,251.84965958020564
1984,290.78533551362955
1985,292.9249626990048
1986,253.83168582002705
1987,296.9606897616554
1988,289.906404328032
1989,269.55451723722246
1990,277.6500624860054
1991,277.52726792342224
1992,242.1325603818982
1993,272.29782999011366
1994,297.15087119368025
1995,258.6016733366878
1996,237.98244352463885
1997,243.90594325009067
1998,290.6986731693258
1999,267.4262234281184
2000,235.36205115216885
